safe,card_currency,recipient_address,recipient_label,recipient_class,asset,amount_out,usd_out,n_transfers,first_blk,last_blk,balance_before,balance_now,usd_balance_now
0x3c8b503d3dcf06a18bf05c863e2f17c7ff8ff4bd,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,1174.427012,1174.43,1,46475864,46475864,1256.807012,0.0,0.0
0x8f6e604d7f0871bfa7bbea7b1920c441dc5fe831,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,GNO,10.209960511888966,1173.69,1,46475866,46475866,10.697318710907501,0.0,0.0
0xf2d0ed2a192c3a3e2752f3cf73fbabf710405917,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,GNO,10.200517857466826,1172.6,1,46470916,46470916,10.000589065632251,0.0,0.0
0xf5b086c1a657a9866ea37e42d8ae77d05cf124fb,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,GNO,10.199021656812212,1172.43,1,46475866,46475866,10.199021656812212,0.0,0.0
0x425bc04c21eb4a33fe47d57bac352fe0fb783072,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,GNO,10.180456380985294,1170.3,1,46470912,46470912,10.180456380985294,0.0,0.0
0x192e0a09089d83643ae05ac6d116454baec3d6f1,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,EURe,1003.4349483319769,1169.87,3,46476468,46476865,15.674948331976855,0.0,0.0
0x13ee811fb18ba61c96698e0de704eb4b77fb37b5,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,EURe,1003.2769999999999,1169.68,1,46476468,46476468,1003.277,0.0,0.0
0x8280df2cf648a4b4c7592f8f97ee0095f3bfbd89,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,GNO,10.174258028247484,1169.59,1,46475867,46475867,10.173057892588659,0.0,0.0
0x446b90c01a28c3c891be14c577d2f2c2d55f9167,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,GNO,10.162198371407523,1168.2,1,46475867,46475867,10.162198371407523,0.0,0.0
0xc02e8967fa2324d261a9c8b1e3c28a7318cf3f9b,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,1168.001678,1168.0,1,46475864,46475864,1168.001678,0.0,0.0
0xee219c73e33a5b60c7d7cbbe7d71d803abf265e9,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,GNO,10.155381022892989,1167.42,1,46475867,46475867,10.115582875389283,0.0,0.0
0xf672c8c64f9119aec7cc8cc9b245f775ba9881c6,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,1166.66,1166.66,1,46475864,46475864,1200.0,0.0,0.0
0xb220cab675f7d32ac8c6437136e51b2b53b8ef29,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,EURe,1000.0,1165.86,2,46476469,46476805,1000.0,0.0,0.0
0x189f41f7465157de6da14f1135477e569f4a9a3a,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,EURe,1000.0,1165.86,3,46476468,46476865,1000.0,0.0,0.0
0x19683fec2b521cd3fa4fdaf60b6f498f0b4d228d,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,EURe,1000.0,1165.86,1,46468862,46468862,1000.0,0.0,0.0
0xbc490c3836e5d0bde3022e6a4888a1ea659dc8f0,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,EURe,1000.0,1165.86,2,46476469,46478173,1000.0,0.0,0.0
0xbe822fb0e838aacd0aa4a6404ac590ef1c8f96e9,EURe,0xd43d0660601e613f9097d5c75cd04ee0c19e6f65,exploiter-emerging-2,attacker,EURe,1000.0,1165.86,1,46473273,46473273,1000.0,0.0,0.0
0xf59fcedfd1120e17421165113c2d942e4e4ff72a,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,GNO,10.140492781626948,1165.7,1,46475866,46475866,10.017465130417113,0.0,0.0
0x7a250f7ee30c114e07cb03f35fc1154eb7f3af8a,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,1165.273293,1165.27,1,46475864,46475864,1165.273293,0.0,0.0
0xaf0c87e54d2e8df01b0180fbbc07e0857ebb1e87,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,GNO,10.135885959550986,1165.17,1,46475867,46475867,10.130762421594332,0.0,0.0
0xf048a1737f5fd46c62ace790d41841d43d632b90,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,1164.988127,1164.99,1,46475864,46475864,1164.988127,0.0,0.0
0xd24bf527e8bab174a4435b7b617e4021b78657f9,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,1164.953975,1164.95,1,46475864,46475864,1897.533975,0.0,0.0
0xc5e1b0cc2a16cb8ca73f3f087375b44c5ea80e56,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,EURe,998.7748484948715,1164.44,2,46476469,46476805,164.85484849487153,0.0,0.0
0x96f640dc35431b1121653ab30fcc3e3d17c45d8a,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,1163.742317,1163.74,1,46475864,46475864,1163.742317,0.0,0.0
0x55854fb7ffabb0583e85b4bddfa8981edaae1b7d,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,1163.323231,1163.32,1,46475864,46475864,2657.513231,0.0,0.0
0x6e400395fad0ce517b5d782644563884c69d110e,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,GNO,10.116752603028107,1162.98,1,46475867,46475867,10.116752603028106,0.0,0.0
0x7f0b0a2b31f78d668eb974d3ceb5eb21ba7b1f56,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,GNO,10.107801305645125,1161.95,1,46475868,46475868,10.033361771211206,0.0,0.0
0x36eec4d75e0273d16cb89e2dee5a37aefda9fb35,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,GNO,10.104286265126396,1161.54,1,46475868,46475868,10.104286265126396,0.0,0.0
0x1a8017998f62b67fc83306ac2027e30580efb483,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,GNO,10.083896910572259,1159.2,1,46475868,46475868,10.041663547659681,0.0,0.0
0x67aa74627d7fef58bb9261da26aae1dfb3850d31,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,EURe,993.5,1158.29,2,46476469,46476805,657.445319225593,0.0,0.0
0x4ce6cd552ec6d0652b1c54ca2b2ecab6a5e3d9fe,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,1158.187089,1158.19,1,46475864,46475864,1158.187089,0.0,0.0
0x6697317f5c3de3e74f9aa08cb0c45ee343df42e1,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,1158.080777,1158.08,1,46475864,46475864,1158.080777,0.0,0.0
0xd05548f6fca2ad81306a8883e2f1278971b2b987,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,GNO,10.067551667349317,1157.32,1,46475868,46475868,10.014820880957748,0.0,0.0
0x5422da5ac14f0b617e3f02ea3a115dbf5027ee51,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,EURe,992.5275627119607,1157.15,2,46476469,46476805,1014.1275627119608,0.0,0.0
0xb521a6b4aa30168e875a6775e306c77eedd7a9a0,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,GNO,10.054536899481155,1155.82,1,46475868,46475868,10.054536899481155,0.0,0.0
0x446798314960a6a313177ba86313ffd02754eb6b,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,GNO,10.05247848476988,1155.59,1,46475868,46475868,10.002944289552277,0.0,0.0
0xee318149ff83dbef36f4177b5d79ddec429e4f39,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,1154.327141,1154.33,1,46475864,46475864,1154.327141,0.0,0.0
0x9f8dc9cb8ebfef2bd6acf938156d2fce06dfd040,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,1153.547303,1153.55,1,46475864,46475864,1153.547303,0.0,0.0
0xe08308b7cf3301ace8ad86807988c40bf219ea17,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,GNO,10.029155516662605,1152.91,1,46475868,46475868,10.006162444537036,0.0,0.0
0xaf1daa727261294837713980a525cb80155b4240,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,GNO,10.017641563476282,1151.58,1,46475868,46475868,10.01764156347628,0.0,0.0
0x13ad7f5ed26b4685a5442e4948a9f3c2c79bba3c,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,GNO,10.01265527121056,1151.01,1,46475869,46475869,10.012655271210559,0.0,0.0
0x5ff244b05d645f3d6f5fb79d1482c325306fb1f8,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,GNO,10.011753604160745,1150.91,1,46475869,46475869,10.011753604160745,0.0,0.0
0xe44b1673d7cf386fb8eb95626ee74d7960d5b578,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,GNO,10.010169617916937,1150.72,1,46475869,46475869,10.000397199723686,0.0,0.0
0x60eec898478bf9054331d207d250df759f234c52,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,GNO,10.009592651426711,1150.66,1,46475869,46475869,10.36823340197676,0.0,0.0
0x2cbcbc0126bb700c7257b1e2d18d87ed8272d707,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,GNO,10.009089320596981,1150.6,1,46475869,46475869,10.14832263209722,0.0,0.0
0xa515d51a289eaeec1bf02124a895010e60bae062,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,GNO,10.008605959730911,1150.54,1,46475869,46475869,10.226950131015775,0.0,0.0
0x8ab913e2ffaec573dd9ce4693ff57597b6183c50,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,GNO,10.00804541885059,1150.48,1,46475869,46475869,10.00804541885059,0.0,0.0
0x5c28e85db21146bd2bf8aa92280774b3ed424293,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,GNO,10.006997278078607,1150.36,1,46475868,46475868,10.236152227754474,0.0,0.0
0x8107ac95bfdd7f09bd9b2b0bbc96a016cb08afad,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,GNO,10.005520775505685,1150.19,1,46475869,46475869,10.005520775505685,0.0,0.0
0x02196295a6c65a3cc219bd4337c368c4ef13bc32,EURe,0x05c90145654aa7edd9186a96c3e6487dfeacf094,exploiter-emerging-3,attacker,GNO,10.003412254054588,1149.95,1,46477324,46477324,10.003412254054588,0.0,0.0
0x879542d067ed5156c876802e11a57e09b2a32fd4,EURe,0xd43d0660601e613f9097d5c75cd04ee0c19e6f65,exploiter-emerging-2,attacker,GNO,10.003281951893662,1149.93,1,46473058,46473058,10.003342456263612,0.0,0.0
0x09dcf375aea2d326c70d54e633a9505311c64ffb,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,GNO,10.001967316355397,1149.78,1,46475869,46475869,10.010643655284841,0.0,0.0
0xd38192f5aed408d6d04e687ccc5a7540b5cc024d,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,GNO,10.001988894576744,1149.78,1,46475869,46475869,10.001988894576744,0.0,0.0
0xdc77f1e0e1e8007abe8fc39b92b4c039f89bd681,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,GNO,10.0018785104787,1149.77,1,46475869,46475869,10.00125042600578,0.0,0.0
0x022bc5b0adba47c8a1baf2709777657513ece995,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,GNO,10.0,1149.55,1,46475869,46475869,10.0,0.0,0.0
0x49444b7b70c43bd2808110fba414753a0e89d163,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,GNO,10.0,1149.55,1,46475869,46475869,10.0,0.0,0.0
0x8ec5a1fcb28b1c1249397f46d196d6820818928d,EURe,0xd43d0660601e613f9097d5c75cd04ee0c19e6f65,exploiter-emerging-2,attacker,GNO,10.0,1149.55,1,46472971,46472971,10.0,0.0,0.0
0x4173ac404fd58be618a00437ca9cd174cf8cac41,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,GNO,10.0,1149.55,1,46475869,46475869,10.0,0.0,0.0
0x5d9e28143e5c81370398255f3465e432b7a9b421,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,GNO,10.0,1149.55,1,46475869,46475869,10.051032448336592,0.0,0.0
0xee33033fc675d25088436c44516ca17db0421d44,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,GNO,10.0,1149.55,1,46475869,46475869,10.0,0.0,0.0
0x11364ab94880bae85bc39010d54eb4cd67f1ac2d,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,1149.255772,1149.26,1,46475864,46475864,1390.965772,0.0,0.0
0xa6a20cb32c4bbca822c08b63af64168251a15a11,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,1146.35852,1146.36,1,46475865,46475865,1146.35852,0.0,0.0
0x4e307761714ca1460247e5c7135579d31f9533df,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,GNO,9.955975371224357,1144.49,1,46470912,46470912,9.790524901041286,0.0,0.0
0x3003050f377ed58c1c9bf5ef056052f9ca08a156,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,EURe,980.7,1143.36,2,46476469,46476805,1031.45,0.0,0.0
0x7ec0b9bbee5ad83513a0f75ad10dc6c8f4e4b5d4,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,1141.994101,1141.99,1,46475866,46475866,1141.994101,0.0,0.0
0xbc91d4fac32fcd934e2c75233095bdb5cd9af299,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,1141.139529,1141.14,1,46475866,46475866,1447.329529,0.0,0.0
0xe42e61ec2da63a5c109e2737bc85eedee52be210,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,EURe,976.5083853421926,1138.48,2,46476469,46476805,1102.1983853421925,0.0,0.0
0x88daf7804562385bbac94a9aff1b78ef99bc7fbf,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,EURe,975.9587562066259,1137.84,2,46476469,46476805,66.10676701464874,0.0,0.0
0xd2664a2b612fc34e8877b24ab4f45d6d29a704f6,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,1137.555136,1137.56,1,46475866,46475866,1392.335136,0.0,0.0
0xefc31b6b68d9980d67af3e466500b6f787fb402b,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,1129.13108,1129.13,1,46475866,46475866,1129.13108,0.0,0.0
0x0bbd1d1c33dbd01f2ac934f74fe0a5f107d174c3,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,GNO,9.797319008803624,1126.25,1,46475869,46475869,9.719922545182644,0.0,0.0
0x20aef9d4a46f7c5c3d962ec4d4b729fe188a0e3c,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,EURe,963.07,1122.81,2,46476469,46478171,110.55,0.0,0.0
0x13aff1617afd5a842d0522c8fc978c19790bdc03,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,GNO,9.753706063640205,1121.24,1,46475869,46475869,9.753706063640205,0.0,0.0
0x8f7bb198bdb9700a50f35f44deff7778a7b754df,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,GNO,9.74359599451014,1120.08,1,46475869,46475869,9.548651210180768,0.0,0.0
0x3d06c0b7e6624723d649356b6f0bde9dbf344aec,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,EURe,960.6626683544882,1120.0,2,46476469,46478201,377.64266835448825,0.0,0.0
0x8cfd4d7704c16e54f38aac32edec67919b6ecf4f,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,1117.311977,1117.31,1,46475866,46475866,1158.891977,0.0,0.0
0x993a39f3db60f0d40370c5e12e56bc14a02dac55,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,1116.355716,1116.36,1,46475866,46475866,1116.355716,0.0,0.0
0x0ab4eb2eb527bf560d2a0f440d1dfd9ede59f875,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,1116.216258,1116.22,1,46475864,46475864,1116.216258,0.0,0.0
0x62f808974a4f575d9031e149c48496bab1c091bc,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,GNO,9.688103631044012,1113.7,1,46475869,46475869,9.65579946730376,0.0,0.0
0x92b8d46d7c697be573105a07b15d66f07364970f,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,GNO,9.646917801266763,1108.97,1,46475869,46475869,9.453020462570548,0.0,0.0
0xe511cd07c98597b8ff6d1c9cc0908d3d7f440acd,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,1108.75388,1108.75,1,46475866,46475866,1108.75388,0.0,0.0
0x77add571f8e73e78246c2058f0b78056fee575f2,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,GNO,9.613932013018951,1105.17,1,46475869,46475869,9.525860257030118,0.0,0.0
0xd41354b519bdab3ef589957df092bde7f661885f,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,1104.231998,1104.23,1,46475866,46475866,1104.231998,0.0,0.0
0x1a992ff4f5f672d0c84c81287f3e3d5d9a7ad144,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,1104.044879,1104.04,1,46475866,46475866,1104.044879,0.0,0.0
0xc0ffbea8dfc56cfafbf3f2f04c5769f443ecb72f,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,EURe,945.5167344066755,1102.34,2,46476469,46476806,945.5167344066755,0.0,0.0
0x527837dce5ea83d0be6dd6023648c7bcb9d0021f,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,1100.968975,1100.97,1,46475866,46475866,1100.968975,0.0,0.0
0xb988fd6acea35cbf9506cc8872724cd46ec4d30a,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,1100.864844,1100.86,1,46475866,46475866,1090.864844,0.0,0.0
0x57119b33947b2cdd3e97454f621976b296896e2e,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,1100.730128,1100.73,1,46475866,46475866,1100.730128,0.0,0.0
0xce00aaf4f884bf230c7da8d16f9fcb740abbbadc,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,1100.008902,1100.01,1,46475866,46475866,1100.008902,0.0,0.0
0xfbac1ee0415f27f9c5222bf5ad968b5fc3aa815b,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,1100.009784,1100.01,1,46475866,46475866,1100.009784,0.0,0.0
0x212aa7ca62786ab6036419258c900c7420e219ac,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,1100.0,1100.0,1,46475867,46475867,1100.0,0.0,0.0
0xb3806b43af8537e1406a335c53b599a68aa569ac,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,1100.0,1100.0,1,46475867,46475867,1100.0,0.0,0.0
0xd53a091ce4b72587af47566d12c783f722ed5dd8,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,1100.0,1100.0,1,46475867,46475867,1100.0,0.0,0.0
0x8bdda945a8a801580ac374e1fde59bb0ae17e757,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,1099.819191,1099.82,1,46475867,46475867,1099.819191,0.0,0.0
0x6a33120d242c029fdb2648fcb6da7c3604f84545,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,GNO,9.543337621272077,1097.06,1,46475869,46475869,9.439384868651649,0.0,0.0
0x9758fac1224dbb19a874998c69261d510fdd6de7,EURe,0x05c90145654aa7edd9186a96c3e6487dfeacf094,exploiter-emerging-3,attacker,GNO,9.530847997124734,1095.62,1,46477322,46477322,9.4170868481498,0.0,0.0
0xbf2f964d41af82c8f8ad2d809c8b908cc1a410f5,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,EURe,938.8458993273755,1094.57,2,46476469,46478188,938.8458993273756,0.0,0.0
0xfd1cceed8bed3cfb2778431f28f5d8b05c6e1527,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,1092.465474,1092.47,2,46477812,46478166,1092.465474,0.0,0.0
0x857a92f4f9c0a323f3ea7e32cf8abca806cc9a36,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,1089.874526,1089.87,1,46475868,46475868,1923.544526,0.0,0.0
0x48db6fb902256fe6b86becb6d3618546b0f0fa5c,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,1089.221861,1089.22,1,46475868,46475868,0.0,0.0,0.0
0x49444b7b70c43bd2808110fba414753a0e89d163,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,EURe,925.0135656425365,1078.44,1,46475869,46475869,1692.5035656425366,0.0,0.0
0xda9e713b794c385c7e515074020baeb5592d5deb,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,EURe,924.65,1078.02,1,46476469,46476469,1114.28,0.0,0.0
0x6f7415c43599c4daab357ebb98fbec710067c1d7,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,1074.95193,1074.95,2,46477812,46478166,1074.95193,0.0,0.0
0x75757301924b5687b8ca5c3019c92315d606b799,USDCe,0x7503fe3cd8320c93b116d4a64aceeb2dd8be7ab8,exploiter-emerging-5,attacker,USDC.e,1074.703183,1074.7,1,46477582,46477582,1379.202302,0.0,0.0
0x1573e3fcd13399cf1981f44704039eba7d23a671,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,1072.301527,1072.3,1,46478166,46478166,2681.36285,0.0,0.0
0xf234d825385c7470cd39d831520a8a0a69d3263a,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,EURe,919.62,1072.15,3,46476806,46477071,919.62,0.0,0.0
0xf142900774d5d50b9a3b160befbd09963188b9cd,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,GNO,9.310304815847944,1070.27,1,46475871,46475871,9.310304815847944,0.0,0.0
0x733fadfb690af7abce217be8d94a06be9fbfbd1b,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,1067.828822,1067.83,2,46477812,46478167,1067.828822,0.0,0.0
0xe38767844b2456bc9fa32607253b655ffc8085d7,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,1065.813117,1065.81,1,46475866,46475866,1158.953117,0.0,0.0
0xae8fa7bb61e8b8dc50279cf91d2b796bf080effc,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,EURe,912.3176534712795,1063.64,1,46476469,46476469,912.3176534712796,0.0,0.0
0x45e21f8c8c4b3d42f8db11c9d2edf5175adb08b6,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,GNO,9.248619632043498,1063.18,1,46476926,46476926,9.129554696543547,0.0,0.0
0xaac0fba403442742c15063db6736dfbd9fe75ffd,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,1062.351867,1062.35,1,46475869,46475869,1062.351867,0.0,0.0
0xbdf82c2d4d951d9704d299ece80eaeccd09af0e5,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,1062.138886,1062.14,1,46475869,46475869,1062.138886,0.0,0.0
0x06b78563b15e9d7cc7b5dc0e51efbaa82ce433c5,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,1060.973857,1060.97,1,46475869,46475869,1060.973857,0.0,0.0
0x6cf30cd1e254efca43642eccf79a150641fcc1ad,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,EURe,908.9905395858395,1059.76,1,46476469,46476469,3.2347027126931756,0.0,0.0
0xb1a9e61ca004d0a02c8ee5a0a1507a65178782e9,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,EURe,905.83,1056.07,2,46476469,46478178,970.82,0.0,0.0
